sid,isb,search,title,dizhi,lng,lat,name,district,fLng,fLat,followerCount,_id,fAddress
,,,,,,,布长街52弄,宝山,121.351229,31.4178,7,60192b007e3a052fd4970d5b,布长街52弄
ZKXDKI6ISD,祁南二村,祁南二村,[宝山] 祁南二村,市一路151号,121.349334,31.414388,祁南二村,宝山,121.3555077,31.42162651,73,60192b487e3a052fd4970e5c,祁南二村
LJBZ93VISN,都市花苑,都市花苑,[宝山] 都市花苑,通南路28弄,121.47744,31.337453,都市花苑,宝山,121.484067,31.343317,173,60192ba87e3a052fd4970fac,通南路28弄
,,,,,,,向阳新村(宝山),宝山,121.349014,31.420434,8,60192b017e3a052fd4970d5f,向阳新村
PXZBFIEUAK,美罗家园罗贤苑,美罗家园罗贤苑,[宝山] 美罗家园罗贤苑,美安路218弄,121.349022,31.389083,美罗家园罗贤苑,宝山,121.355349,31.395137,76,60192b487e3a052fd4970e5e,"美安路218弄, 罗贤苑218弄122号"
0MVHZNTXC1,新逸仙公寓西区,新逸仙公寓西区,[宝山] 新逸仙公寓西区,逸仙路3458弄,121.494995,31.345955,新逸仙公寓,宝山,121.5018221,31.3516988,201,60192ba97e3a052fd4970faf,逸仙路3458弄
J3TG5WTLLQ,古镇苑,古镇苑,[宝山] 古镇苑,市一路220弄,121.345366,31.415397,古镇苑,宝山,121.351852,31.42192904,9,60192b017e3a052fd4970d61,市一路220弄
B3DZDOPQVB,美罗家园罗智苑,美罗家园罗智苑,[宝山] 美罗家园罗智苑,美平路428弄,121.345256,31.390157,美罗家园罗智苑,宝山,121.3547618,31.39606012,93,60192b497e3a052fd4970e60,美平路428弄
6EJNX0BSHB,华浜二村,华浜二村,[宝山] 华浜二村,华浜二村20-78号,121.499199,31.346365,华浜二村,宝山,121.50598,31.352808,206,60192ba97e3a052fd4970fb1,逸仙路3400弄
,,,,,,,美平路500弄,宝山,121.361766,31.398216,11,60192b027e3a052fd4970d65,美平路500弄
3VSMQ2OR2D,阳光城花满墅,阳光城花满墅,[宝山] 阳光城花满墅,罗迎路188弄,121.363357,31.400924,阳光城花满墅,宝山,121.370725,31.40726,84,60192b497e3a052fd4970e63,罗迎路188弄
,,,,,,,淞发路25弄13号,宝山,121.50450186033,31.349592359896,3,60192baa7e3a052fd4970fb3,淞发路25弄13号
,,,,,,,罗升路222弄,宝山,121.3494589,31.41750613,6,60192b027e3a052fd4970d67,罗升路222弄
QKUDQR0UO1,罗新苑,罗新苑,[宝山] 罗新苑,"集贤路800弄,祁北东路85弄,祁北东路211弄",121.349033,31.423384,罗新苑,宝山,121.3564538,31.43049397,88,60192b4a7e3a052fd4970e65,"集贤路800弄, 祁北东路211弄, 祁北东路229号"
,,,,,,,淞肇路358号,宝山,121.48720215643,31.349662176467,1,60192baa7e3a052fd4970fb6,淞肇路358号
,,,,,,,美安路628弄,宝山,121.352666,31.393237,12,60192b047e3a052fd4970d6a,美安路628弄
1SGTXWRQC8,美兰金邸,美兰金邸,[宝山] 美兰金邸,美兰湖路301号,121.360288,31.396984,美兰金邸,宝山,121.365206,31.403879,87,60192b4a7e3a052fd4970e67,美兰湖路333弄
,,,,,,,淞南路459-10号,宝山,121.497619,31.352266,,60192bac7e3a052fd4970fbc,淞南路459-10号
NISVWAJ7DX,美罗家园美平苑,美罗家园美平苑,[宝山] 美罗家园美平苑,美平路288弄,121.34812,31.390929,美罗家园美平苑,宝山,121.3547618,31.39606012,95,60192b4c7e3a052fd4970e6b,美平路288弄
,,,,,,,郁江巷路99号,宝山,121.48324331718,31.348446888678,,60192bac7e3a052fd4970fbe,郁江巷路99号
,,,,,,,富长苑,宝山,121.3693207,31.39237347,95,60192b4d7e3a052fd4970e6d,南东路89弄
,,,,,,,郁江巷路83号,宝山,121.484216,31.347533,1,60192bad7e3a052fd4970fc0,郁江巷路83号
L4C235TRS7,富丽富秀苑,富丽富秀苑,[宝山] 富丽富秀苑,"富南路199弄,富南路256弄",121.363468,31.389287,富秀苑,宝山,121.3698874,31.39507946,105,60192b4d7e3a052fd4970e6f,富南路256弄
,,,,,,,长江南路939号,宝山,121.486516,31.347444,1,60192bad7e3a052fd4970fc3,长江南路939号
6NPWATOAIZ,远洋鸿郡,远洋鸿郡,[宝山] 远洋鸿郡,抚远路699弄,121.367099,31.397647,远洋鸿郡,宝山,121.372078,31.407502,126,60192b4e7e3a052fd4970e72,抚远路699弄
,,,,,,,淞南路405号,宝山,121.49793333546,31.35114718172,1,60192bae7e3a052fd4970fc5,淞南路405号
,,,,,,,远洋7号酒店式公寓,宝山,121.35509615253,31.410155549272,142,60192b4f7e3a052fd4970e74,罗芬路1236号
,,,,,,,长江南路917号,宝山,121.48597164482,31.346651930065,1,60192baf7e3a052fd4970fc7,长江南路917号
,,,,,,,复旦软件园,宝山,121.5033619,31.34618468,1,60192bb07e3a052fd4970fcb,"长逸路15号, 三门路561号"
,,,,,,,淞南路459-5号,宝山,121.49789239891,31.351829680183,1,60192bb07e3a052fd4970fcd,淞南路459-5号
,,,,,,,长江西路624号,宝山,121.479621,31.349345,2,60192bb17e3a052fd4970fcf,长江西路624号
,,,,,,,淞南路459-16号,宝山,121.4977434768,31.352060795353,2,60192bb17e3a052fd4970fd1,淞南路459-16号
8NLOX4KBGS,华浜新村,华浜新村,[宝山] 华浜新村,"长江路366弄,长江路406弄,长江路410弄,华浜新村1-139号",121.493625,31.348904,华浜新村,宝山,121.4994478,31.35579429,172,60192bb27e3a052fd4970fd4,华浜新村
,,,,,,,淞南路52号,宝山,121.49858256062,31.345551384037,3,60192bb37e3a052fd4970fd6,淞南路52号
,,,,,,,长江南路1002号,宝山,121.48611020575,31.347460115937,3,60192bb47e3a052fd4970fd8,长江南路1002号
,,,,,,,三湘海尚财富街区,宝山,121.4876352,31.34922899,3,60192bb47e3a052fd4970fdb,"长江南路886号, 长江南路888号, 郁江巷路79号"
,,,,,,,淞南路549弄,宝山,121.4973335,31.35460452,6,60192bb57e3a052fd4970fdf,淞南路549弄
,,,,,,,长江路860弄,宝山,121.490224,31.350719,12,60192bb67e3a052fd4970fe3,"长江路860弄, 长江路860弄1-30号"
,,,,,,,长江路354弄,宝山,121.5025222,31.35660068,12,60192bb67e3a052fd4970fe5,长江路354弄
,,,,,,,中环SOHO未来,宝山,121.507321,31.352166,15,60192bb77e3a052fd4970fe7,逸仙路3438号
,,,,,,,逸隆广场,宝山,121.5002875,31.34410792,18,60192bb97e3a052fd4970fea,长逸路180号
,,,,,,,长江路30弄,宝山,121.5061633,31.3575765,20,60192bb97e3a052fd4970fec,长江路30弄
,,,,,,,长江南路955弄,宝山,121.4866449,31.34747087,24,60192bba7e3a052fd4970ff0,长江南路955弄
,,,,,,,长江路440弄,宝山,121.4969816,31.35432066,20,60192bba7e3a052fd4970ff2,长江路440弄
,,,,,,,巴黎时光,宝山,121.4963771,31.35367348,29,60192bba7e3a052fd4970ff4,淞南路459号
,,,,,,,长江路28弄,宝山,121.5065672,31.35816331,32,60192bbb7e3a052fd4970ff6,长江路28弄
,,,,,,,长江路20弄,宝山,121.5071712,31.35825651,35,60192bbd7e3a052fd4970ff9,长江路20弄
,,,,,,,长江路848弄,宝山,121.4910738,31.35290306,34,60192bbd7e3a052fd4970ffb,长江路848弄
LQYBBQZS7W,淞南新村,淞南新村,[宝山] 淞南新村,长江路长江南路,121.482715,31.345021,淞南新村,宝山,121.488783,31.35127434,35,60192bbe7e3a052fd4970ffd,淞南新村
8NLOX4KBGS,淞浦苑,淞浦苑,[宝山] 淞浦苑,"长江路366弄,长江路406弄,长江路410弄,华浜新村1-139号",121.493625,31.348904,淞浦苑,宝山,121.500247,31.35694,49,60192bbe7e3a052fd4971000,"长江路366弄,长江路406弄,长江路410弄"
,,,,,,,长江路68弄,宝山,121.5056131,31.35809084,56,60192bbf7e3a052fd4971004,长江路68弄
,,,,,,,长江路780弄,宝山,121.4923885,31.35352657,63,60192bc17e3a052fd4971008,长江路780弄
,,,,,,,淞南九村（北区）,宝山,121.482207,31.342485,68,60192bc17e3a052fd497100a,新二路195号
,,,,,,,淞南新五村,宝山,121.493344,31.344753,75,60192bc27e3a052fd497100d,"淞南五村, 淞南路200弄29-100"
A6VMDKORKL,淞宏苑,淞宏苑,[宝山] 淞宏苑,长江路860弄,121.484535,31.343614,淞宏苑,宝山,121.491226,31.349389,72,60192bc27e3a052fd497100f,长江路860弄28-44号
,,,,,,,三湘海尚城(别墅),宝山,121.485175,31.348703,72,60192bc37e3a052fd4971011,郁江巷路129弄
,,,,,,,湘源大厦,宝山,121.48589497052,31.351260109021,86,60192bc47e3a052fd4971015,"长江西路210号,长江西路190号"
,,,,,,,祥腾生活广场,宝山,121.48565,31.345913,91,60192bc57e3a052fd4971017,淞发路901弄
C68HDC7VEL,锦通苑,锦通苑,[宝山] 锦通苑,新二路1398弄,121.474211,31.335691,锦通苑,宝山,121.4811509,31.3418754,115,60192bc67e3a052fd4971019,新二路1398弄1-25号
,,,,,,,淞南小八村,宝山,121.487051,31.341099,119,60192bc67e3a052fd497101c,"淞南八村, 淞南八村41甲, 淞南八村45甲, 淞南八村200, 淞南八村202, 淞南八村208, 淞南八村212, 淞南八村1-80号"
T9EMUMJTQ0,淞南二村,淞南二村,[宝山] 淞南二村,淞南镇,121.486911,31.342972,淞南二村,宝山,121.4941782,31.3494856,121,60192bc77e3a052fd497101e,淞良路201弄
WNPQCMEWAO,淞南一村,淞南一村,[宝山] 淞南一村,淞南镇,121.484522,31.342486,淞南一村,宝山,121.491891,31.348089,123,60192bc77e3a052fd4971020,"淞南一村,淞发路555号,通南路3号"
,,,,,,,淞南老五村,宝山,121.491036,31.345331,158,60192bc97e3a052fd4971025,"淞南五村, 淞南路200弄101-182号"
,,,,,,,淞南新新五村,宝山,121.495347,31.345146,254,60192bca7e3a052fd4971029,"淞南五村, 淞南路200弄501-580号"
,,,,,,,骏景雅苑,宝山,121.481541,31.346155,245,60192bcb7e3a052fd497102b,通南路91弄99支弄
OUWPWRWYNE,富辰花苑,富辰花苑,[宝山] 富辰花苑,南东路108弄,121.359975,31.387027,富辰花苑,宝山,121.367705,31.39266723,128,60192b4f7e3a052fd4970e76,南东路108弄
66JROFRPUG,逸兴家园,逸兴家园,[宝山] 逸兴家园,逸仙路3456弄,121.49943,31.348086,逸兴家园,宝山,121.5060146,31.35375267,225,60192bcb7e3a052fd497102d,逸仙路3456弄
5OIGB0R6WA,美罗家园美安苑,美罗家园美安苑,[宝山] 美罗家园美安苑,美安路398弄,121.346199,31.388207,美罗家园美安苑,宝山,121.3524838,31.39276367,134,60192b517e3a052fd4970e7a,美安路398弄
5RSBAFHRCX,淞南三村,淞南三村,[宝山] 淞南三村,淞南路301弄,121.489362,31.34446,淞南三村,宝山,121.497694,31.34971,273,60192bcb7e3a052fd4971030,淞南三村
V0FNHSWJB1,大华兰湖天境,大华兰湖天境,[宝山] 大华兰湖天境,美兰湖罗迎路505弄,121.355496,31.403802,大华兰湖天境,宝山,121.3584354,31.4138836,168,60192b527e3a052fd4970e7f,罗迎路505弄
H1CMQXKYHD,尚城汇景苑,尚城汇景苑,[宝山] 尚城汇景苑,逸仙路3508弄,121.500903,31.348954,尚城汇景园,宝山,121.508188,31.353987,271,60192bcc7e3a052fd4971032,逸仙路3508弄
7U6TMJUCDE,恺源景江苑,恺源景江苑,[宝山] 恺源景江苑,盘古路19弄,121.49277,31.412857,恺源景江苑,宝山,121.5004247,31.41785058,112,60192b527e3a052fd4970e81,盘古路19弄
ECER99QVVH,淞南四村南区,淞南四村南区,[宝山] 淞南四村南区,淞南四村27-135号,121.493292,31.344959,淞南四村,宝山,121.499254,31.35128406,302,60192bce7e3a052fd4971036,淞南四村
4T1RG10GJ0,宝山七村,宝山七村,[宝山] 宝山七村,宝山七村146-149号,121.498703,31.396822,宝山七村,宝山,121.505121,31.402264,111,60192b527e3a052fd4970e83,永乐路246弄
1ZCCFZOHLU,枫桥湾名邸,枫桥湾名邸,[宝山] 枫桥湾名邸,长江南路245弄,121.486412,31.334949,枫桥湾名邸,宝山,121.493245,31.339561,331,60192bcf7e3a052fd4971038,长江南路245弄
ZER3N29DUS,密山二村小区东块,密山二村小区东块,[宝山] 密山二村小区东块,友谊路,121.487314,31.403233,密山二村,宝山,121.493976,31.408944,117,60192b547e3a052fd4970e86,密山二村
,,,,,,,淞南九村（南区）,宝山,121.483046,31.340276,357,60192bcf7e3a052fd497103a,新二路195号
6X27PCMPFI,宝山十村,宝山十村,[宝山] 宝山十村,永清路106号,121.494181,31.398968,宝山十村,宝山,121.5007162,31.40524824,135,60192b557e3a052fd4970e8a,宝山十村
XG5VOQDA7E,幸福春天鹏程花苑,幸福春天鹏程花苑,[宝山] 幸福春天鹏程花苑,长逸路388弄,121.488559,31.337211,鹏程花苑,宝山,121.495168,31.343671,395,60192bcf7e3a052fd497103c,长逸路388弄
KHJ3HBSHPN,宝钢十村,宝钢十村,[宝山] 宝钢十村,友谊路216号,121.478505,31.402352,宝钢十村,宝山,121.485101,31.408027,122,60192b557e3a052fd4970e8c,友谊路216号
,,,,,,,淞南大八村,宝山,121.485994,31.341862,400,60192bd07e3a052fd497103f,"长江南路725号, 长江南路143号, 淞南八村, 长江南路98号（淞南八村228）, 长江南路100号（淞南八村230）, 长江南路88号, 长江南路66号, 长江南路90号（淞南八村220）"
SVGSOGE0C8,海滨八村,海滨八村,[宝山] 海滨八村,永清路30号,121.499242,31.381862,海滨八村,宝山,121.5046273,31.38699708,133,60192b557e3a052fd4970e8e,永清路30号
1A9LFXM6D2,万临家园,万临家园,[宝山] 万临家园,淞发路500弄,121.490424,31.341779,万临家园,宝山,121.4963789,31.34842298,274,60192bd07e3a052fd4971041,凇发路500弄
OWMCX06V4P,宝山六村,宝山六村,[宝山] 宝山六村,永乐路115弄,121.50203,31.397996,宝山六村,宝山,121.5086402,31.40340331,147,60192b577e3a052fd4970e90,永乐路115弄
DE1EHXYHEQ,淞南六村,淞南六村,[宝山] 淞南六村,长逸路4弄,121.485284,31.336745,淞南六村,宝山,121.4909213,31.34298724,389,60192bd27e3a052fd4971044,宝山区长逸路584弄
RXXOPPHSCT,上海长滩,上海长滩,[宝山] 上海长滩,"采江路8弄,牡丹江路1885号",121.480045,31.413935,上海长滩,宝山,121.485447,31.420548,151,60192b577e3a052fd4970e92,宝山牡丹江路富锦路
WYYF8ZHPAY,淞南十村,淞南十村,[宝山] 淞南十村,淞南十村234号,121.473281,31.333594,淞南十村,宝山,121.4811842,31.34083558,393,60192bd37e3a052fd4971048,新二路1398弄26号
GYXQDBXPDX,宝钢四村,宝钢四村,[宝山] 宝钢四村,团结路友谊路,121.485968,31.407608,宝钢四村,宝山,121.4934347,31.41261626,171,60192b597e3a052fd4970e95,"友谊路88号, 友谊路91弄, 宝钢四村, 友谊支路222号, 友谊支路214号, 友谊支路210号, 友谊路127号, 友谊路143号, 友谊支路216号, 友谊支路220号, 友谊支路304号, 友谊支路306号, 友谊路67号"
0Y31KPSWDA,长宏新苑,长宏新苑,[宝山] 长宏新苑,淞南路211弄,121.493368,31.342511,长宏新苑,宝山,121.4990405,31.34786132,445,60192bd47e3a052fd497104c,淞南路211弄
L8ALKQMTLT,海滨四村,海滨四村,[宝山] 海滨四村,牡丹江路454弄,121.493329,31.383014,海滨四村,宝山,121.499189,31.388994,173,60192b5a7e3a052fd4970e97,水产路999弄
JP1PGQ6JNB,逸居苑,逸居苑,[宝山] 逸居苑,淞南路111弄,121.493851,31.340875,逸居苑,宝山,121.498662,31.34623984,441,60192bd57e3a052fd497104e,淞南路111弄
JRTC3ZVWKA,宝钢二村,宝钢二村,[宝山] 宝钢二村,牡丹江路1687号,121.48419,31.403953,宝钢二村,宝山,121.490585,31.408624,193,60192b5a7e3a052fd4970e9a,"宝钢二村, 友谊路140号, 友谊路152号"
,,,,,,,三湘海尚城(公寓),宝山,121.485597,31.349096,478,60192bd57e3a052fd4971051,"郁江巷路129弄, 长江南路1036号, 长江南路1038号"
RK8WR2M961,宝山一村,宝山一村,[宝山] 宝山一村,宝东路41号,121.50325,31.395675,宝山一村,宝山,121.5105345,31.40063474,177,60192b5a7e3a052fd4970e9c,宝山一村
PQNT3YVFEB,鎏园中星新城,鎏园中星新城,[宝山] 鎏园中星新城,淞发路25弄,121.498097,31.34501,鎏园,宝山,121.505979,31.349929,524,60192bd77e3a052fd4971053,淞发路25弄
UXK45TFZZZ,宝山二村,宝山二村,[宝山] 宝山二村,双城路99号,121.5002,31.394753,宝山二村,宝山,121.506541,31.401352,192,60192b5a7e3a052fd4970e9e,宝山二村
03ZVXCVOVA,新城尚景苑,新城尚景苑,[宝山] 新城尚景苑,淞肇路33弄,121.48235,31.342932,新城尚景,宝山,121.488247,31.34875249,545,60192bd77e3a052fd4971055,淞肇路333弄
,,,,,,,海滨七村,宝山,121.5022948,31.38955566,208,60192b5d7e3a052fd4970ea5,海滨七村
,,,,,,,盛世宝邸(二期),宝山,121.498356,31.340539,549,60192bd87e3a052fd4971059,淞良路99弄
EACN85PJ2X,白玉兰花园,白玉兰花园,[宝山] 白玉兰花园,海江路667弄,121.489429,31.397732,白玉兰花园,宝山,121.4960357,31.40340152,241,60192b5d7e3a052fd4970ea7,海江路667弄
GKAJ1HC5SG,淞南七村,淞南七村,[宝山] 淞南七村,淞南七村1-213号,121.480149,31.332867,淞南七村,宝山,121.4857819,31.34017414,566,60192bd87e3a052fd497105b,长逸路58号
1WBPFUY1Z2,永清二村,永清二村,[宝山] 永清二村,水产路477号,121.494904,31.38837,永清二村,宝山,121.502162,31.393722,246,60192b5e7e3a052fd4970ea9,永清二村
KJ2NXGD7ZC,淞南五村,淞南五村,[宝山] 淞南五村,"淞南五村194-258,280-332号",121.485892,31.338876,淞南五村,宝山,121.4906976,31.34311439,621,60192bda7e3a052fd497105d,"长逸路327弄, 淞南五村, 淞南路200弄194-332号"
V7FODOWSAG,宝钢三村,宝钢三村,[宝山] 宝钢三村,友谊路,121.480973,31.402869,宝钢三村,宝山,121.487186,31.409424,252,60192b5e7e3a052fd4970eab,宝钢三村
QWRLJPTQRK,宝景苑,宝景苑,[宝山] 宝景苑,通南路55弄,121.476502,31.339789,宝景苑,宝山,121.483327,31.344402,799,60192bdb7e3a052fd4971060,通南路251弄，通南路55弄
FB3BXIXYNX,住友宝莲花园,住友宝莲花园,[宝山] 住友宝莲花园,牡丹江路1242弄,121.486258,31.392518,住友宝莲,宝山,121.4920664,31.39975902,202,60192b5f7e3a052fd4970ead,牡丹江路1242弄
R2RSPZ5182,嘉骏香山苑,嘉骏香山苑,[宝山] 嘉骏香山苑,通南路328弄,121.471134,31.334096,嘉骏香山苑,宝山,121.477647,31.340156,713,60192bdc7e3a052fd4971062,通南路328弄
OIHUWUSBSN,宝山八村,宝山八村,[宝山] 宝山八村,永清路699号,121.494392,31.39576,宝山八村,宝山,121.500425,31.40157655,255,60192b5f7e3a052fd4970eb0,永清路699弄
BNGLSOKA26,新梅淞南苑,新梅淞南苑,[宝山] 新梅淞南苑,长逸路301弄,121.490872,31.339244,新梅淞南苑,宝山,121.4979878,31.34461615,1264,60192bdc7e3a052fd4971064,长逸路301弄
MSMFLSZQH4,杨泰一村,杨泰一村,[宝山] 杨泰一村,杨泰路338弄,121.441523,31.372213,杨泰一村,宝山,121.447663,31.379027,267,60192bdf7e3a052fd497106b,"杨泰路338弄,杨泰路328弄,宝杨路3184弄"
DANWI3OWBL,华能城市花园,华能城市花园,[宝山] 华能城市花园,牡丹江路1298弄,121.484052,31.395646,华能城市花园,宝山,121.491561,31.40212038,263,60192b627e3a052fd4970eb4,牡丹江路1298弄1-86号
7T3GHCNXBX,杨泰苑,杨泰苑,[宝山] 杨泰苑,杨桃路185弄,121.438346,31.373022,杨泰苑,宝山,121.4452847,31.37857067,283,60192be07e3a052fd497106e,"杨桃路185弄, 宝杨路3188弄"
Q53QRVJIDS,星火农场海滨三村,星火农场海滨三村,[奉贤] 星火农场海滨三村,海光路426号,121.567287,30.863029,海滨三村,宝山,121.500047,31.387367,270,60192b637e3a052fd4970eb6,水产路992弄
51W2P4EEU7,保集欧郡,保集欧郡,[宝山] 保集欧郡,友谊路1999弄(江杨北路口),121.446653,31.391992,保集欧郡,宝山,121.4537229,31.39747698,270,60192be07e3a052fd4971070,友谊路1999弄
3KJPXTE426,宝钢宝林二村南区,宝钢宝林二村南区,[宝山] 宝钢宝林二村南区,宝林路,121.487612,31.400169,宝林二村,宝山,121.494775,31.407187,270,60192b637e3a052fd4970eb8,宝林二村
,,,,,,,宝杨路3176号,宝山,121.44644,31.380997,18,60192be17e3a052fd4971072,宝杨路3176号
RZID5GYHKP,宝山三村,宝山三村,[宝山] 宝山三村,永乐路422弄,121.496096,31.393148,宝山三村,宝山,121.5045214,31.39867347,304,60192b647e3a052fd4970ebb,永乐路422号
FIQBHHWRJ9,宝钢一村,宝钢一村,[宝山] 宝钢一村,友谊路,121.487386,31.404929,宝钢一村,宝山,121.4932502,31.41173542,383,60192b667e3a052fd4970ec1,"宝钢一村, 友谊路114-118号"
,,,,,,,永景国际,宝山,121.4607522,31.39832585,,60192be37e3a052fd4971076,友谊路1518弄
IZLSYRDADR,宝林一村,宝林一村,[宝山] 宝林一村,宝杨路853弄,121.480249,31.398287,宝林一村,宝山,121.490256,31.404694,401,60192b667e3a052fd4970ec3,宝林一村
,,,,,,,宝安公路1弄,宝山,121.436867,31.378296,,60192be37e3a052fd4971078,宝山区杨行 宝安公路1弄
,,,,,,,海滨二村(宝山),宝山,121.4988793,31.38690036,417,60192b677e3a052fd4970ec5,海滨二村
,,,,,,,水产西路166号,宝山,121.436287,31.367047,,60192be37e3a052fd497107a,水产西路166号
NMRXWSSZYQ,祁连欣苑,祁连欣苑,[宝山] 祁连欣苑,聚丰园路500弄,121.377327,31.311237,祁连欣苑,宝山,121.3834306,31.31954526,502,60192b687e3a052fd4970ec8,聚丰园路500弄
,,,,,,,杨泰路89号,宝山,121.455261,31.371575,,60192be47e3a052fd497107d,杨泰路89号
4R6PP62VPQ,海滨新村,海滨新村,[宝山] 海滨新村,同泰北路112号,121.49311,31.377016,海滨新村,宝山,121.500179,31.382298,498,60192b687e3a052fd4970eca,海滨新村
,,,,,,,杨泰路91号,宝山,121.455393,31.37129,,60192be47e3a052fd497107f,杨泰路91号
S3PFCD3RL1,祁连一村,祁连一村,[宝山] 祁连一村,祁连山路2500弄,121.380467,31.313404,祁连一村,宝山,121.387506,31.317749,513,60192b687e3a052fd4970ecc,祁连一村
,,,,,,,杨泰路85号,宝山,121.454342,31.371965,,60192be57e3a052fd4971081,杨泰路85号
,,,,,,,经纬学士逸居家园(五期),宝山,121.411418,31.330685,588,60192b6a7e3a052fd4970ed0,纬地路99弄
,,,,,,,杨泰路2264号,宝山,121.447455,31.383137,,60192be67e3a052fd4971084,杨泰路2264号
YK3HAZ3UI2,保利叶之林2期,保利叶之林2期,[宝山] 保利叶之林2期,"华秋路349弄,塘祁路577弄",121.376574,31.324887,保利叶之林(二期),宝山,121.383223,31.330497,609,60192b6b7e3a052fd4970ed2,塘祁路577弄
,,,,,,,盘古路2630号,宝山,121.449847,31.400458,,60192be77e3a052fd4971088,盘古路2630号
YK3HAZWET8,滨江公园壹号,滨江公园壹号,[宝山] 滨江公园壹号,华秋路666号,121.38086,31.325914,滨江公园壹号,宝山,121.387115,31.331306,630,60192b6c7e3a052fd4970ed4,华秋路666号
,,,,,,,影园路434号,宝山,121.448363,31.381264,,60192be87e3a052fd497108c,影园路434号
ZP89LLIAYU,上大阳光乾宁园,上大阳光乾宁园,[宝山] 上大阳光乾宁园,上大路218弄,121.403479,31.311551,上大阳光乾宁园,宝山,121.409762,31.317317,658,60192b6c7e3a052fd4970ed7,上大路218弄
,,,,,,,宝杨路3242号,宝山,121.444427,31.38025,,60192be87e3a052fd497108e,宝杨路3242号
DZZ4VACG52,慧华东苑,慧华东苑,[宝山] 慧华东苑,南陈路279弄,121.39941,31.308599,慧华东苑,宝山,121.404879,31.314854,754,60192b6d7e3a052fd4970ed9,南陈路279弄
,,,,,,,影园路436号,宝山,121.448268,31.381944,,60192be97e3a052fd4971090,影园路436号
3W6AOSPMB4,经纬城市绿洲4期经纬泓汇地标家园,经纬城市绿洲4期经纬泓汇地标家园,[宝山] 经纬城市绿洲4期经纬泓汇地标家园,纬地路375弄,121.397531,31.324095,经纬弘汇地标家园,宝山,121.40379,31.330783,774,60192b6d7e3a052fd4970edf,纬地路375弄
,,,,,,,宝杨路3272号,宝山,121.443619,31.37998,,60192be97e3a052fd4971092,宝杨路3272号
C8SOYT2YUD,远东君悦庭,远东君悦庭,[宝山] 远东君悦庭,锦秋路655弄,121.395289,31.322345,远东君悦庭,宝山,121.3987928,31.32691103,808,60192b6f7e3a052fd4970ee3,锦秋路655弄
,,,,,,,蕴川路2432号,宝山,121.43092391974,31.39976672647,,60192beb7e3a052fd4971095,蕴川路2432号
,,,,,,,经纬阳光水岸家园(一期),宝山,121.410312,31.334888,851,60192b707e3a052fd4970ee8,纬地路88弄
EM54YPNTFQ,宝祁雅苑北区,宝祁雅苑北区,[宝山] 宝祁雅苑北区,祁华路655弄,121.372454,31.320314,宝祁雅苑(北区),宝山,121.378845,31.32639,938,60192b707e3a052fd4970eea,祁华路655弄
HRVPEOLSGG,丰翔新城,丰翔新城,[宝山] 丰翔新城,城银路655弄,121.348023,31.315663,丰翔新城,宝山,121.354918,31.322702,928,60192b717e3a052fd4970eed,"城银路655弄, 市台路392.394.396.400.402.404.410.412.478-498(双).512.520-544(双).592.596-606(双).610.612.614号, 真陈路1126.1130-1138(双).1186.1188.1208.1212.1216号, 城银路505-515(单).525.535.537.545.557-607(单).611-619(单).657-669(单).673.675.677号, 城银路555弄, 城银路1.2.3.5.6.7.8.9.10.12.13.16.17.18.19.20号"
OQJ3AXQQWF,保利熙悦名邸,保利熙悦名邸,[宝山] 保利熙悦名邸,丰翔路296号,121.37227,31.304819,保利熙悦,宝山,121.378605,31.313648,946,60192b727e3a052fd4970eef,走马塘路1228弄
IX48I25N1R,上大阳光乾泽园,上大阳光乾泽园,[宝山] 上大阳光乾泽园,"环镇北路143弄,环镇北路699弄",121.401947,31.310039,上大阳光乾泽园,宝山,121.4098537,31.3150466,965,60192b727e3a052fd4970ef1,环镇北路699弄
SM2QTPF2PG,上大阳光乾静园,上大阳光乾静园,[宝山] 上大阳光乾静园,上大路128弄,121.407059,31.31193,上大阳光乾静园,宝山,121.4126279,31.31920939,975,60192b727e3a052fd4970ef3,上大路128弄
XL7PZNGSWI,上大聚丰园,上大聚丰园,[宝山] 上大聚丰园,上大路1288弄,121.384855,31.309528,上大聚丰园,宝山,121.391053,31.315655,992,60192b757e3a052fd4970ef7,上大路1288弄
YK3HAZ3UIM,保利叶之林1期,保利叶之林1期,[宝山] 保利叶之林1期,华秋路349弄,121.37858,31.325244,保利叶之林(一期),宝山,121.3863602,31.32796731,1010,60192b757e3a052fd4970ef9,"华秋路349弄（一期）,塘祁路577弄（二期）,塘祁路679弄（三期）"
TYUKOL5SY8,祁连二村B街坊,祁连二村B街坊,[宝山] 祁连二村B街坊,祁连山路2828弄,121.380503,31.315671,祁连二村,宝山,121.387352,31.322801,1007,60192b767e3a052fd4970efb,祁连二村
,,,,,,,上大阳光乾清园,宝山,121.415028,31.315959,988,60192b767e3a052fd4970efd,沪太路2588弄
TKKCFB6HXS,学林苑,学林苑,[宝山] 学林苑,聚丰园路188弄,121.384405,31.31381,学林苑,宝山,121.389936,31.319567,1044,60192b777e3a052fd4970f00,聚丰园路188弄
DZZ4VACG5B,慧华苑西苑,慧华苑西苑,[宝山] 慧华苑西苑,南陈路278弄,121.395768,31.309116,慧华苑,宝山,121.4045082,31.31474437,1089,60192b787e3a052fd4970f03,南陈路278弄
